properties{
  name = "chest_3",
  layer = 1,
  x = 168,
  y = 109,
  sprite = "entities/chest",
}

chest{
  name = "chest_4",
  layer = 1,
  x = 104,
  y = 141,
  sprite = "entities/chest",
}

chest{
  name = "chest_5",
  layer = 1,
  x = 136,
  y = 141,
  sprite = "entities/chest",
}

chest{
  name = "chest_6",
  layer = 1,
  x = 168,
  y = 141,
  sprite = "entities/chest",
}

chest{
  name = "chest_7",
  layer = 1,
  x = 104,
  y = 173,
  sprite = "entities/chest",
}

chest{
  name = "chest_8",
  layer = 1,
  x = 136,
  y = 173,
  sprite = "entities/chest",
}

chest{
  name = "chest_9",
  layer = 1,
  x = 168,
  y = 173,
  sprite = "entities/chest",
}

tile{
  layer = 2,
  x = 0,
  y = 0,
  width = 32,
  height = 240,
  pattern = "ceiling.2",
}

tile{
  layer = 2,
  x = 288,
  y = 0,
  width = 32,
  height = 240,
  pattern = "ceiling.2",
}

tile{
  layer = 2,
  x = 32,
  y = 0,
  width = 256,
  height = 32,
  pattern = "ceiling.2",
}

